ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,CITY,COUNTY,STATUS1,STATUS2,STATUS3,BLOCK,LOT
11201,35,ORANGE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,220,16
11201,72,ORANGE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,226,18
11201,224,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,279,32
11201,246,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,187,9
11201,250,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,187,12
11201,251,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,181,39
11201,255,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,181,37
11201,256,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,187,14
11201,260,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,187,16
11201,267,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,181,31
11201,317,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,182,39
11201,199 TO 205,PACIFIC,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,278,15
11201,2,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,241,20
11201,14,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,241,25
11201,20,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,COOP/CONDO PLAN FIL,,241,28
11201,25,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,234,1
11201,27,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,235,8
11201,32,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,241,34
11201,56,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,242,24
11201,70,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,242,31
11201,75,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,236,7
11201,81,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,236,5
11201,86,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,243,27
11201,90,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,243,29
11201,98,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,243,32
11201,120,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,243,43
11201,61 TO 67,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,236,11
11201,82 TO 84,PIERREPONT,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,242,37
11201,59,PINEAPPLE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,226,35
11201,69,PINEAPPLE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,226,32
11201,71,PINEAPPLE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,226,31
11201,73,PINEAPPLE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,226,30
11201,75,PINEAPPLE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,226,29
11201,43 TO 53,PINEAPPLE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,226,1
11201,135,PLYMOUTH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,18,1
11201,12,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,251,11
11201,32,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,251,23
11201,33,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,247,13
11201,34,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,251,24
11201,36,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,251,25
11201,46,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,251,29
11201,49,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,247,5
11201,90,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,253,68
11201,91,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,248,2
11201,93,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,248,1
11201,100,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,254,62
11201,110,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,254,66
11201,120,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,254,71
11201,128,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,254,75
11201,151,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,250,19
11201,142 TO 150,REMSEN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,254,81
11201,11,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,268,15
11201,14,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,270,34
11201,23,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,268,10
11201,35,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,268,4
11201,38,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,270,45
11201,82,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,271,41
11201,160,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ARTICLE 11,,170,15
11201,193,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,164,41
11201,194 TO 230,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,171,1
11201,61 TO 65,SCHERMERHORN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,269,16
11201,18,SIDNEY,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,263,44
11201,20,SIDNEY,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,263,45
11201,40,SIDNEY,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,263,56
11201,42,SIDNEY,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,263,57
11201,107,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,182,57
11201,109,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,182,57
11201,116,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,187,24
11201,150,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,384,42
11201,152,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,384,43
11201,160,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,384,47
11201,221,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,403,2
11201,103 TO 105,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,182,57
11201,151 TO 153,SMITH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,385,7
11201,54,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,258,137
11201,84,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,274,34
11201,90,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,274,35
11201,98,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,274,40
11201,101,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,263,4
11201,168,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,276,29
11201,170,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,276,30
11201,182,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,276,35
11201,186,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,276,37
11201,188,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,276,38
11201,193,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,271,15
11201,292,STATE,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,176,6
11201,189,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,302,1
11201,238,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,307,17
11201,245,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,390,1
11201,276,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,396,10
11201,286,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,396,16
11201,325,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,391,65
11201,327,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,391,64
11201,329,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,391,63
11201,136 TO 142,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,305,1
11201,318 TO 330,WARREN,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,396,7501
11201,81,WASHINGTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,51,1
11201,21 TO 29,WASHINGTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,28,5
11201,61 TO 73,WASHINGTON,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,51,12
11201,60,WATER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,36,7504
11201,312,WATER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,43,24
11201,254 TO 268,WATER,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,42,18
11201,175,WILLOUGHBY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/COND,2061,80
11201,191,WILLOUGHBY,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,NON-EVICT COOP/COND,2061,60
11201,100 TO 106,WILLOUGHBY,ST,206,DUFFIELD,ST,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,145,22
11201,29,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,215,3
11201,36,WILLOW,PL,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,259,51
11201,41,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,220,9
11201,49,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,220,3
11201,50,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,219,15
11201,107,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,235,36
11201,112,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,234,50
11201,115,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,COOP/CONDO PLAN FIL,,235,28
11201,140,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,234,65
11201,149,WILLOW,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,235,15
11201,89,WYCKOFF,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,385,64
11201,96,WYCKOFF,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,391,19
11201,100,WYCKOFF,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,391,21
11201,103,WYCKOFF,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,385,57
11201,109,WYCKOFF,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,385,54
11201,15 TO 19,WYCKOFF,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,384,72
11201,40 TO 42,WYCKOFF,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,390,26
11201,181,YORK,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,55,45
11203,550,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4799,38
11203,556,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4799,40
11203,558,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4799,41
11203,570,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4804,35
11203,600,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4812,1
11203,639,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4818,1
11203,647,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4823,1
11203,690,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4829,4
11203,738,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4829,3
11203,814,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,4861,17
11203,903,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4878,42
11203,904,ALBANY,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4877,31
11203,593 TO 615,ALBANY,AVE,701,FENIMORE,ST,BROOKLYN,61,MULTIPLE DWELLING A,,,4813,1
11203,3613,AVENUE D,,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,,4953,39
11203,5532 TO 5544,AVENUE D,,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,7930,1
11203,5421,BEVERLEY,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4739,33
11203,823,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4857,11
11203,916,BROOKLYN,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4872,32
11203,3505,CHURCH,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4872,41
11203,3511,CHURCH,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4872,39
11203,3524,CHURCH,AVE,936,BROOKLYN,AVE,BROOKLYN,61,MULTIPLE DWELLING A,,,4889,10
11203,4411,CHURCH,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4881,34
11203,3311 TO 3323,CHURCH,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4870,37
11203,3420,CLARENDON,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4951,6
11203,5201,CLARENDON,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4763,39
11203,740,CLARKSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4851,1
11203,829 TO 839,CLARKSON,AVE,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4620,35
11203,3424,CORTELYOU,RD,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4934,21
11203,212,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4870,22
11203,234,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4870,31
11203,245,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4888,1
11203,305,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4888,38
11203,329,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4905,73
11203,333,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4905,72
11203,335,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4905,71
11203,357,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4905,62
11203,363,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,,4905,60
11203,384,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4904,32
11203,414,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,,4918,12
11203,436,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4918,21
11203,442,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4918,23
11203,450,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4918,25
11203,189 TO 209,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4871,52
11203,667 TO 691,E 34TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4968,38
11203,161,E 35TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4872,44
11203,282,E 35TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,4905,17
11203,285,E 35TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,NON-EVICT COOP/COND,,4906,65
11203,626,E 35TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4968,50
11203,249,E 37TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,4891,1
11203,256,E 37TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,GARDEN COMPLEX,,4890,7
11203,250,E 38TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4891,6
11203,216,E 39TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4875,25
11203,233,E 39TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4876,43
11203,192,E 40TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4893,12
11203,197,E 40TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,4894,158
11203,85,E 43RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4864,38
11203,352,E 45TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4881,12
11203,367,E 45TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,4882,59
11203,447,E 45TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4899,53
11203,459,E 45TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4899,47
11203,463,E 45TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4899,46
11203,471,E 45TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4899,41
11203,491,E 45TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4913,1
11203,91,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4826,77
11203,93,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4826,76
11203,257,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4851,36
11203,302,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4866,15
11203,319,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4867,39
11203,323,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4867,38
11203,377,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4883,56
11203,381,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4883,54
11203,428,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4899,8
11203,787,E 46TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4963,44
11203,367,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4674,60
11203,387,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4674,52
11203,389,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,4674,51
11203,448,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4695,19
11203,450,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4695,21
11203,472,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4695,31
11203,516,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4719,20
11203,401 TO 403,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4674,45
11203,402 TO 404,E 48TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4673,33
11203,364,E 49TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4674,17
11203,469,E 49TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4697,42
11203,504,E 49TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4720,15
11203,374 TO 384,E 49TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4674,21
11203,397 TO 405,E 49TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4675,45
11203,17,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,4592,44
11203,25,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,4592,40
11203,27,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,421-A,,4592,39
11203,210,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4620,30
11203,237,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4638,41
11203,239,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4638,40
11203,240,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4637,14
11203,242,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4637,15
11203,249,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4638,36
11203,282,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4656,12
11203,344,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4676,9
11203,348,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4676,10
11203,382,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4676,25
11203,386,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,ROOMING HOUSE,,4676,26
11203,412,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4698,18
11203,458,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4698,37
11203,486,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4722,13
11203,490,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4722,15
11203,518,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4722,27
11203,155 TO 167,E 51ST,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4621,1
11203,40,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4605,13
11203,52,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4605,18
11203,54,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4605,19
11203,90,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4605,34
11203,98,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4605,37
11203,102,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4605,38
11203,128,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4621,13
11203,140,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4621,17
11203,142,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4621,19
11203,175,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4622,36
11203,180,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,4621,31
11203,190,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4638,10
11203,193,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4639,41
11203,336,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4677,27
11203,418,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4699,34
11203,458,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4723,18
11203,468,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,421-A,4723,21
11203,481,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4724,49
11203,486,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4723,30
11203,491,E 52ND,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4724,40
11203,87,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4623,60
11203,92,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4622,14
11203,114,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4622,24
11203,139,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4640,1
11203,199,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4659,49
11203,281,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,J-51,,4679,57
11203,290,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4678,26
11203,339,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4701,61
11203,343,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4701,60
11203,345,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4701,59
11203,354,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4700,25
11203,126 TO 138,E 53RD,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4622,29
11203,96,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4640,9
11203,141,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4660,1
11203,156,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4659,12
11203,179,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,ROOMING HOUSE,,4660,39
11203,291,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,GARDEN COMPLEX,,4702,59
11203,299,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4702,57
11203,315,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4702,53
11203,332,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4701,36
11203,407,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4726,45
11203,411,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING B,,,4726,44
11203,415,E 54TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4726,39
11203,60,E 55TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4641,6
11203,138,E 55TH,ST,,,,BROOKLYN,61,MULTIPLE DWELLING A,,,4660,19
